url,status,final_url,content_type,template,in_sitemap,word_count,internal_links,external_links,image_count,missing_alt_count,redirect_hops,error,collected_at,soft_404_candidate,js_dependent
https://www.orangejelly.co.uk/pub-rescue,200,https://www.orangejelly.co.uk/pub-rescue,text/html; charset=utf-8,top-level:pub-rescue,yes,1470,37,19,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/wet-led-vs-food-led-pubs,200,https://www.orangejelly.co.uk/licensees-guide/wet-led-vs-food-led-pubs,text/html; charset=utf-8,section:licensees-guide,yes,3496,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-empty-tuesday-nights,200,https://www.orangejelly.co.uk/licensees-guide/pub-empty-tuesday-nights,text/html; charset=utf-8,section:licensees-guide,yes,1965,51,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-business-plan-template-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-business-plan-template-guide,text/html; charset=utf-8,section:licensees-guide,yes,3212,62,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/brewery-tie-improve-your-deal,200,https://www.orangejelly.co.uk/licensees-guide/brewery-tie-improve-your-deal,text/html; charset=utf-8,section:licensees-guide,yes,4130,52,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/reboot-pub-atmosphere-on-budget,200,https://www.orangejelly.co.uk/licensees-guide/reboot-pub-atmosphere-on-budget,text/html; charset=utf-8,section:licensees-guide,yes,918,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,200,https://www.orangejelly.co.uk/licensees-guide/christmas-pub-promotion-ideas,text/html; charset=utf-8,section:licensees-guide,yes,1016,55,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/30-day-action-plan-stabilise-hospitality,200,https://www.orangejelly.co.uk/licensees-guide/30-day-action-plan-stabilise-hospitality,text/html; charset=utf-8,section:licensees-guide,yes,1537,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/macmillan-coffee-morning-pub-guide,200,https://www.orangejelly.co.uk/licensees-guide/macmillan-coffee-morning-pub-guide,text/html; charset=utf-8,section:licensees-guide,yes,3073,56,16,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/email-marketing-pub-retention,200,https://www.orangejelly.co.uk/licensees-guide/email-marketing-pub-retention,text/html; charset=utf-8,section:licensees-guide,yes,1019,55,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/pub-marketing-no-budget,200,https://www.orangejelly.co.uk/pub-marketing-no-budget,text/html; charset=utf-8,top-level:pub-marketing-no-budget,yes,679,37,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/music-bingo-101,200,https://www.orangejelly.co.uk/licensees-guide/music-bingo-101,text/html; charset=utf-8,section:licensees-guide,yes,1657,50,17,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/quiz-night-ideas,200,https://www.orangejelly.co.uk/licensees-guide/quiz-night-ideas,text/html; charset=utf-8,section:licensees-guide,yes,944,55,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,200,https://www.orangejelly.co.uk/licensees-guide/nobody-books-tables-anymore,text/html; charset=utf-8,section:licensees-guide,yes,1725,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/results,200,https://www.orangejelly.co.uk/results,text/html; charset=utf-8,top-level:results,yes,871,37,8,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-epos-system-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-epos-system-guide,text/html; charset=utf-8,section:licensees-guide,yes,2937,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/staff-motivation-hacks-no-pay-rise,200,https://www.orangejelly.co.uk/licensees-guide/staff-motivation-hacks-no-pay-rise,text/html; charset=utf-8,section:licensees-guide,yes,874,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/partnering-local-brands-share-marketing,200,https://www.orangejelly.co.uk/licensees-guide/partnering-local-brands-share-marketing,text/html; charset=utf-8,section:licensees-guide,yes,875,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/how-to-run-successful-pub-events,200,https://www.orangejelly.co.uk/licensees-guide/how-to-run-successful-pub-events,text/html; charset=utf-8,section:licensees-guide,yes,3087,72,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/zero-waste-stock-management-pubs,200,https://www.orangejelly.co.uk/licensees-guide/zero-waste-stock-management-pubs,text/html; charset=utf-8,section:licensees-guide,yes,853,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/pub-marketing-agency,200,https://www.orangejelly.co.uk/pub-marketing-agency,text/html; charset=utf-8,top-level:pub-marketing-agency,yes,1002,41,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-recruitment-hiring-bar-staff,200,https://www.orangejelly.co.uk/licensees-guide/pub-recruitment-hiring-bar-staff,text/html; charset=utf-8,section:licensees-guide,yes,3501,53,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-accessibility-welcoming-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-accessibility-welcoming-guide,text/html; charset=utf-8,section:licensees-guide,yes,3594,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/summer-moments-simple-campaigns,200,https://www.orangejelly.co.uk/licensees-guide/summer-moments-simple-campaigns,text/html; charset=utf-8,section:licensees-guide,yes,3571,50,15,9,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/ways-to-work/momentum-month,200,https://www.orangejelly.co.uk/ways-to-work/momentum-month,text/html; charset=utf-8,section:ways-to-work,yes,533,35,7,3,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/boardgame-night-101,200,https://www.orangejelly.co.uk/licensees-guide/boardgame-night-101,text/html; charset=utf-8,section:licensees-guide,yes,1572,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/food-allergies-gdpr-compliance,200,https://www.orangejelly.co.uk/licensees-guide/food-allergies-gdpr-compliance,text/html; charset=utf-8,section:licensees-guide,yes,919,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/kitchen-nightmares-chef-quits,200,https://www.orangejelly.co.uk/licensees-guide/kitchen-nightmares-chef-quits,text/html; charset=utf-8,section:licensees-guide,yes,1793,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-event-template-profit-nights,200,https://www.orangejelly.co.uk/licensees-guide/pub-event-template-profit-nights,text/html; charset=utf-8,section:licensees-guide,yes,894,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/menu-engineering-lift-average-spend,200,https://www.orangejelly.co.uk/licensees-guide/menu-engineering-lift-average-spend,text/html; charset=utf-8,section:licensees-guide,yes,1022,53,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/category/operations,200,https://www.orangejelly.co.uk/licensees-guide/category/operations,text/html; charset=utf-8,section:licensees-guide,yes,1120,66,5,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/pub-marketing-hampshire,200,https://www.orangejelly.co.uk/pub-marketing-hampshire,text/html; charset=utf-8,top-level:pub-marketing-hampshire,yes,652,46,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/why-is-my-pub-empty,200,https://www.orangejelly.co.uk/licensees-guide/why-is-my-pub-empty,text/html; charset=utf-8,section:licensees-guide,yes,2302,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-differentiation-strategies,200,https://www.orangejelly.co.uk/licensees-guide/pub-differentiation-strategies,text/html; charset=utf-8,section:licensees-guide,yes,937,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-drinks-menu-design-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-drinks-menu-design-guide,text/html; charset=utf-8,section:licensees-guide,yes,3420,55,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/double-drinks-profit-without-selling-more,200,https://www.orangejelly.co.uk/licensees-guide/double-drinks-profit-without-selling-more,text/html; charset=utf-8,section:licensees-guide,yes,1947,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,200,https://www.orangejelly.co.uk/licensees-guide/compete-with-wetherspoons,text/html; charset=utf-8,section:licensees-guide,yes,1960,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/ways-to-work/turnaround-intensive,200,https://www.orangejelly.co.uk/ways-to-work/turnaround-intensive,text/html; charset=utf-8,section:ways-to-work,yes,583,35,7,3,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/pub-marketing,200,https://www.orangejelly.co.uk/pub-marketing,text/html; charset=utf-8,top-level:pub-marketing,yes,1707,67,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/does-your-pub-need-a-website,200,https://www.orangejelly.co.uk/licensees-guide/does-your-pub-need-a-website,text/html; charset=utf-8,section:licensees-guide,yes,3014,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/national-drinks-days-pub-guide,200,https://www.orangejelly.co.uk/licensees-guide/national-drinks-days-pub-guide,text/html; charset=utf-8,section:licensees-guide,yes,2957,57,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/family-craft-hour-101,200,https://www.orangejelly.co.uk/licensees-guide/family-craft-hour-101,text/html; charset=utf-8,section:licensees-guide,yes,1502,50,17,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/low-cost-decor-refreshes-new-improved,200,https://www.orangejelly.co.uk/licensees-guide/low-cost-decor-refreshes-new-improved,text/html; charset=utf-8,section:licensees-guide,yes,900,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/turnaround-playbook-independent-bars,200,https://www.orangejelly.co.uk/licensees-guide/turnaround-playbook-independent-bars,text/html; charset=utf-8,section:licensees-guide,yes,958,53,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,200,https://www.orangejelly.co.uk/licensees-guide/oktoberfest-pub-guide,text/html; charset=utf-8,section:licensees-guide,yes,3153,57,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/social-media-strategy-for-pubs,200,https://www.orangejelly.co.uk/licensees-guide/social-media-strategy-for-pubs,text/html; charset=utf-8,section:licensees-guide,yes,969,53,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/christmas-pub-event-ideas,200,https://www.orangejelly.co.uk/licensees-guide/christmas-pub-event-ideas,text/html; charset=utf-8,section:licensees-guide,yes,2118,71,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/rescue-your-margins-drinks-mix,200,https://www.orangejelly.co.uk/licensees-guide/rescue-your-margins-drinks-mix,text/html; charset=utf-8,section:licensees-guide,yes,924,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/empty-pub-solutions,200,https://www.orangejelly.co.uk/empty-pub-solutions,text/html; charset=utf-8,top-level:empty-pub-solutions,yes,667,38,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/buying-a-pub-complete-guide,200,https://www.orangejelly.co.uk/licensees-guide/buying-a-pub-complete-guide,text/html; charset=utf-8,section:licensees-guide,yes,3560,55,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/sober-october-low-no-alcohol-pubs,200,https://www.orangejelly.co.uk/licensees-guide/sober-october-low-no-alcohol-pubs,text/html; charset=utf-8,section:licensees-guide,yes,2957,56,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/fill-empty-pub-tables,200,https://www.orangejelly.co.uk/licensees-guide/fill-empty-pub-tables,text/html; charset=utf-8,section:licensees-guide,yes,2220,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/energy-bill-shock-cut-venue-costs,200,https://www.orangejelly.co.uk/licensees-guide/energy-bill-shock-cut-venue-costs,text/html; charset=utf-8,section:licensees-guide,yes,948,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/midweek-pub-offers-that-work,200,https://www.orangejelly.co.uk/licensees-guide/midweek-pub-offers-that-work,text/html; charset=utf-8,section:licensees-guide,yes,2171,53,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/ways-to-work/growth-partner,200,https://www.orangejelly.co.uk/ways-to-work/growth-partner,text/html; charset=utf-8,section:ways-to-work,yes,548,35,7,3,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/how-to-attract-families-to-your-pub,200,https://www.orangejelly.co.uk/licensees-guide/how-to-attract-families-to-your-pub,text/html; charset=utf-8,section:licensees-guide,yes,3065,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/quiz-night-101,200,https://www.orangejelly.co.uk/licensees-guide/quiz-night-101,text/html; charset=utf-8,section:licensees-guide,yes,1905,50,16,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/food-hygiene-rating-five-star-guide,200,https://www.orangejelly.co.uk/licensees-guide/food-hygiene-rating-five-star-guide,text/html; charset=utf-8,section:licensees-guide,yes,3938,56,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-health-safety-checklist,200,https://www.orangejelly.co.uk/licensees-guide/pub-health-safety-checklist,text/html; charset=utf-8,section:licensees-guide,yes,3652,55,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/turn-heating-costs-into-winter-wins,200,https://www.orangejelly.co.uk/licensees-guide/turn-heating-costs-into-winter-wins,text/html; charset=utf-8,section:licensees-guide,yes,1967,51,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/category/people,200,https://www.orangejelly.co.uk/licensees-guide/category/people,text/html; charset=utf-8,section:licensees-guide,yes,270,45,5,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/terrible-online-reviews-damage-control,200,https://www.orangejelly.co.uk/licensees-guide/terrible-online-reviews-damage-control,text/html; charset=utf-8,section:licensees-guide,yes,1756,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/delivery-click-collect-without-harm,200,https://www.orangejelly.co.uk/licensees-guide/delivery-click-collect-without-harm,text/html; charset=utf-8,section:licensees-guide,yes,969,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/revenue-levers-struggling-pubs,200,https://www.orangejelly.co.uk/licensees-guide/revenue-levers-struggling-pubs,text/html; charset=utf-8,section:licensees-guide,yes,1218,53,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/cash-bingo-101,200,https://www.orangejelly.co.uk/licensees-guide/cash-bingo-101,text/html; charset=utf-8,section:licensees-guide,yes,1563,50,19,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,200,https://www.orangejelly.co.uk/licensees-guide/community-outreach-reintroduce-pub,text/html; charset=utf-8,section:licensees-guide,yes,1020,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/wine-tasting-evenings-for-pubs,200,https://www.orangejelly.co.uk/licensees-guide/wine-tasting-evenings-for-pubs,text/html; charset=utf-8,section:licensees-guide,yes,3357,58,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/category/marketing,200,https://www.orangejelly.co.uk/licensees-guide/category/marketing,text/html; charset=utf-8,section:licensees-guide,yes,999,63,5,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-chalkboard-a-board-ideas,200,https://www.orangejelly.co.uk/licensees-guide/pub-chalkboard-a-board-ideas,text/html; charset=utf-8,section:licensees-guide,yes,2902,56,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/content-marketing-ideas-pubs,200,https://www.orangejelly.co.uk/licensees-guide/content-marketing-ideas-pubs,text/html; charset=utf-8,section:licensees-guide,yes,929,51,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/pub-marketing-surrey,200,https://www.orangejelly.co.uk/pub-marketing-surrey,text/html; charset=utf-8,top-level:pub-marketing-surrey,yes,641,46,7,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/cask-ale-week-pub-guide,200,https://www.orangejelly.co.uk/licensees-guide/cask-ale-week-pub-guide,text/html; charset=utf-8,section:licensees-guide,yes,3294,57,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/google-business-profile-pub-guide,200,https://www.orangejelly.co.uk/licensees-guide/google-business-profile-pub-guide,text/html; charset=utf-8,section:licensees-guide,yes,3975,56,16,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/epos-data-revenue-comeback,200,https://www.orangejelly.co.uk/licensees-guide/epos-data-revenue-comeback,text/html; charset=utf-8,section:licensees-guide,yes,964,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-vat-accounting-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-vat-accounting-guide,text/html; charset=utf-8,section:licensees-guide,yes,3114,55,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/cellar-management-beer-quality-guide,200,https://www.orangejelly.co.uk/licensees-guide/cellar-management-beer-quality-guide,text/html; charset=utf-8,section:licensees-guide,yes,3754,55,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-christmas-bookings-fill-december,200,https://www.orangejelly.co.uk/licensees-guide/pub-christmas-bookings-fill-december,text/html; charset=utf-8,section:licensees-guide,yes,3315,56,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/capabilities,200,https://www.orangejelly.co.uk/capabilities,text/html; charset=utf-8,top-level:capabilities,yes,449,36,6,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/prs-ppl-music-licensing-pubs,200,https://www.orangejelly.co.uk/licensees-guide/prs-ppl-music-licensing-pubs,text/html; charset=utf-8,section:licensees-guide,yes,2300,57,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/pub-insurance-cover-guide,200,https://www.orangejelly.co.uk/licensees-guide/pub-insurance-cover-guide,text/html; charset=utf-8,section:licensees-guide,yes,3132,54,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide,200,https://www.orangejelly.co.uk/licensees-guide,text/html; charset=utf-8,top-level:licensees-guide,yes,5147,158,5,4,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
https://www.orangejelly.co.uk/licensees-guide/rent-supplier-negotiations-cash-tight,200,https://www.orangejelly.co.uk/licensees-guide/rent-supplier-negotiations-cash-tight,text/html; charset=utf-8,section:licensees-guide,yes,876,50,15,5,0,0,,2026-07-07T06:12:25.467642+00:00,no,no
